molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_pref_name,target_organism,document_chembl_id,document_journal,document_year,activity_id
CHEMBL5291323,,C[C@]12CC[C@H]3[C@@H](CC(=O)[C@]45O[C@H]4CCC[C@]35C)C1CCC2=O,IC50,=,11508.0,nM,4.94,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029486
CHEMBL5274832,,C[C@]12CCC3[C@@H](CC(=O)[C@]45O[C@H]4CCC[C@]35C=O)C1CCC2=O,IC50,=,149968.48,nM,,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029487
CHEMBL5283967,,C[C@]12CC[C@H]3[C@@H](C[C@H]4O[C@]45C(=O)CCC[C@]35C)C1CCC2=O,IC50,=,12502.59,nM,4.90,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029488
CHEMBL5274708,,C[C@]12CC[C@H]3[C@@H](C[C@H]4O[C@]45C(=O)CCC[C@]35C=O)C1CCC2=O,IC50,=,209893.99,nM,,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029489
CHEMBL1630276,,C[C@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,1798.87,nM,5.75,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029490
CHEMBL1630277,,CC[C@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,4497.8,nM,5.35,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029491
CHEMBL1630278,,CCC[C@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,5495.41,nM,5.26,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029492
CHEMBL1630264,,CC(=O)OC1=C2CC[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(C)CCC1,IC50,=,660.69,nM,6.18,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029493
CHEMBL1630265,,CC(=O)OC1=C2CC[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(CO)CCC1,IC50,=,3597.49,nM,5.44,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029494
CHEMBL1630260,,CCCC(=O)OC1=C2CC[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(C)CCC1,IC50,=,1499.68,nM,5.82,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029495
CHEMBL1630262,,CCCCCC(=O)OC1=C2CC[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(C)CCC1,IC50,=,1798.87,nM,5.75,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029496
CHEMBL1630263,,C[C@]12CCCC(OC(=O)c3ccccc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,639.73,nM,6.19,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029497
CHEMBL5278613,,C[C@]12CCCC(=O)C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,2398.83,nM,5.62,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029498
CHEMBL1629804,,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,529.66,nM,6.28,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029499
CHEMBL3754296,,CC1(C)C[C@@]2(C)C(=CC1=O)[C@H](Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,109.9,nM,6.96,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029500
CHEMBL3754184,,CC1(C)C[C@@]2(C)C(=CC1=O)[C@@H](Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,100.0,nM,7.00,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029501
CHEMBL5276930,,CC1=C[C@@]2(C)C(=CC1=O)C(Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,709.58,nM,6.15,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029502
CHEMBL274826,ANDROSTENEDIONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,1000.0,nM,6.00,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029503
CHEMBL5282922,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CBr)[C@@H]1CCC2=O,IC50,=,1399.59,nM,5.85,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029504
CHEMBL5284085,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CI)[C@@H]1CCC2=O,IC50,=,4102.04,nM,5.39,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029505
CHEMBL5274587,,CC[C@]12CCC(=O)C=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,2197.86,nM,5.66,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029506
CHEMBL3752973,,CC[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,IC50,=,159.96,nM,6.80,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029507
CHEMBL5271891,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43CCl)[C@@H]1CCC2=O,IC50,=,950.6,nM,6.02,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029508
CHEMBL5285921,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43CBr)[C@@H]1CCC2=O,IC50,=,1000.0,nM,6.00,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029509
CHEMBL5273177,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43CI)[C@@H]1CCC2=O,IC50,=,5495.41,nM,5.26,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029510
CHEMBL3753667,,CC[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,299.92,nM,6.52,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029511
CHEMBL5270933,,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43CCl)[C@@H]1CCC2=O,IC50,=,760.33,nM,6.12,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029512
CHEMBL5280069,,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43CBr)[C@@H]1CCC2=O,IC50,=,1399.59,nM,5.85,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029513
CHEMBL5286833,,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43CI)[C@@H]1CCC2=O,IC50,=,6095.37,nM,5.21,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029514
CHEMBL3752460,,CC[C@]12C=CC(=O)C=C1C=C[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,IC50,=,359.75,nM,6.44,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029515
CHEMBL5271092,,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)C=C[C@@]43CCl)[C@@H]1CCC2=O,IC50,=,1330.45,nM,5.88,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029516
CHEMBL5268650,,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)C=C[C@@]43CBr)[C@@H]1CCC2=O,IC50,=,2098.94,nM,5.68,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029517
CHEMBL5275448,,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)C=C[C@@]43CI)[C@@H]1CCC2=O,IC50,=,4698.94,nM,5.33,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029518
CHEMBL5266594,,C[C@]12CCC(=O)c3[nH]nc(c31)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,236.05,nM,6.63,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029519
CHEMBL5267610,,C[C@]12CCC(=O)c3c1c(nn3C/C=C/c1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,899.5,nM,6.05,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029520
CHEMBL5279731,,C[C@]12CCC(=O)c3nn(C/C=C/c4ccccc4)c(c31)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,950.6,nM,6.02,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029521
CHEMBL5284841,,C[C@]12CCC(=O)c3c1c(nn3Cc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,341.98,nM,6.47,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029522
CHEMBL5274890,,C[C@]12CCC(=O)c3nn(Cc4ccccc4)c(c31)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,244.91,nM,6.61,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029523
CHEMBL5276932,,C[C@]12CCC(=O)c3c1c(nn3Cc1ccc([N+](=O)[O-])cc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,657.66,nM,6.18,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029524
CHEMBL5285807,,C[C@]12CCC(=O)c3nn(Cc4cccc([N+](=O)[O-])c4)c(c31)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,489.78,nM,6.31,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029525
CHEMBL3349856,,C[C@]12CCC[C@@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,859.01,nM,6.07,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029526
CHEMBL2111917,,CC(=O)O[C@@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,699.84,nM,6.16,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029527
CHEMBL1630273,,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,6807.69,nM,5.17,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029528
CHEMBL5286286,,CC(=O)O[C@@H]1CCC[C@@]2(CO)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,10990.06,nM,4.96,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029529
CHEMBL3349864,,C[C@]12CCC[C@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,279.9,nM,6.55,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029530
CHEMBL1630274,,C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,30.97,nM,7.51,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029531
CHEMBL1630275,,CO[C@H]1CCC[C@@]2(CO)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,149968.48,nM,,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029532
CHEMBL1629806,,C[C@]12CCCC=C1[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,190.11,nM,6.72,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029533
CHEMBL1630266,,C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,1399.59,nM,5.85,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029534
CHEMBL1630261,,C[C@]12CCCC=C1[C@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,50.0,nM,7.30,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029535
CHEMBL1630267,,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,939.72,nM,6.03,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029536
CHEMBL1629805,,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,269.77,nM,6.57,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029537
CHEMBL1630911,,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,6902.4,nM,5.16,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029538
CHEMBL3349658,,C[C@]12CC[C@H]3[C@@H]([C@H](Cc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,IC50,=,39.54,nM,7.40,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029539
CHEMBL3349659,,C[C@]12CC[C@H]3[C@@H]([C@H](CCc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,IC50,=,35.97,nM,7.44,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029540
CHEMBL3349656,,C[C@]12CCC(=O)C=C1C[C@H](Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,44.46,nM,7.35,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029541
CHEMBL3349655,,C[C@]12CCC(=O)C=C1C[C@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,40.18,nM,7.40,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029542
CHEMBL3753645,,C[C@]12CCC(=O)C=C1[C@@H](OC(=O)CBr)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,2798.98,nM,5.55,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029543
CHEMBL5287003,,C[C@]12CCC(=O)C=C1[C@H](OC(=O)CBr)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,44977.99,nM,4.35,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029544
CHEMBL4517318,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CO)[C@@H]1CCC2=O,IC50,=,13001.7,nM,4.89,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029545
CHEMBL5277888,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CBr,IC50,=,50003.45,nM,4.30,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029546
CHEMBL5291408,,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CBr,IC50,=,41975.9,nM,4.38,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029547
CHEMBL3754061,,C[C@]12CCC(=O)C=C1[C@@H]1[C@H]([C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1(F)F,IC50,=,1150.8,nM,5.94,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029548
CHEMBL5289394,,C[C@]12CCCC=C1[C@H]1C[C@H]1[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,149.97,nM,6.82,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029549
CHEMBL5281772,,C[C@]12CC[C@H]3[C@@H]([C@@H]4C[C@@H]4C4=CCCC[C@@]43C)[C@@H]1CC[C@@H]2O,IC50,=,2697.74,nM,5.57,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029550
CHEMBL3751881,,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12,IC50,=,36.98,nM,7.43,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029551
CHEMBL3753084,,CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12,IC50,=,109.9,nM,6.96,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029552
