molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_pref_name,target_organism,document_chembl_id,document_journal,document_year,activity_id,inchi_key,bioactivity_class
CHEMBL1097043,,CCn1c(C)c(C(c2ccc(F)cc2)n2ccnc2)c2ccccc21,IC50,=,32.0,nM,7.5,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290681,CSIHBMQNFZCIBA-UHFFFAOYSA-N,active
CHEMBL1097371,"11BETA,13-DIHYDRO-10-EPI-8-DEOXYCUMAM-BRIN B",CC1=CC[C@@H]2[C@H]1[C@H]1OC(=O)[C@@H](C)[C@@H]1CC[C@]2(C)O,IC50,=,2.0,nM,8.7,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290704,CWACFPQPFUIHTR-WBSYEDSCSA-N,active
CHEMBL1097763,,Cc1cccc(O)c1C(=O)c1c(O)cc(C(=O)O)cc1C=O,IC50,=,17.2,nM,7.76,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290715,FEYMFYAYPJQSKZ-UHFFFAOYSA-N,active
CHEMBL1097764,LUDARTIN,C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@H]3O[C@@]3(C)[C@@H]12,IC50,=,55.0,nM,7.26,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290716,QXJYIGSXUBOSID-JZEMPJKHSA-N,active
CHEMBL1097980,,Clc1ccc(C(c2cc3ccccc3o2)n2ccnc2)cc1,IC50,=,8.8,nM,8.06,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290713,FOEQEUXVWSHARQ-UHFFFAOYSA-N,active
CHEMBL1098382,,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)OC2)cc1OC,IC50,=,1.0,nM,9.0,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290701,FGMQIGBHXSBGMS-UHFFFAOYSA-N,active
CHEMBL1098424,,Fc1ccc2ccc(Cn3ccnc3)cc2c1,IC50,=,159.98000000000002,nM,6.8,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290689,SFBANCVOUQRQEX-UHFFFAOYSA-N,intermediate
CHEMBL1098425,,O=[N+]([O-])c1ccc(CCn2ccnc2)cc1,IC50,=,160.0,nM,6.8,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290690,HCPMKJOVCNZGSD-UHFFFAOYSA-N,intermediate
CHEMBL1098426,,CC(C)/C=C/Cc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,IC50,=,200.0,nM,6.7,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290692,XHRMNTNDCDDFQR-ONEGZZNKSA-N,intermediate
CHEMBL1098737,,O=C1/C(=C\c2cccnc2)C(c2ccc(Cl)cc2)Cn2cccc21,IC50,=,110.0,nM,6.96,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290688,UQXVMFWGYFYXDC-BOPFTXTBSA-N,intermediate
CHEMBL1099308,10-EPI-8-DEOXY-CUMAMBRIN B,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@H]3CCC[C@@H]12,IC50,=,7.0,nM,8.15,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290718,PFGQZVWFUUWHOT-VOAKCMCISA-N,active
CHEMBL110257,,C[C@H](NC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,IC50,,,nM,,CHEMBL664250,Inhibition of Cytochrome P450 19A1 in Human placental microsomes; ND=not determined,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1129610,J Med Chem,1996,1163256,NUNHULGUBTYECL-IHWZXDPASA-N,
CHEMBL110524,,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,IC50,=,10797.79,nM,5.025,CHEMBL664249,Inhibition of Cytochrome P450 19A1 in Human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1129610,J Med Chem,1996,1143674,UUOZAEVZNHYAIZ-IHWZXDPASA-N,inactive
CHEMBL111234,DIHYDRORESVERATROL,Oc1ccc(CCc2cc(O)cc(O)c2)cc1,IC50,>,50000.0,nM,,CHEMBL1941245,Inhibition of human aromatase using dibenzylfluorescein as substrate preincubated for 30 mins measured after 2 hrs by fluorimetry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1938272,Bioorg Med Chem,2012,7999277,HITJFUSPLYBJPE-UHFFFAOYSA-N,
CHEMBL111868,,Cn1cc(C(c2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,IC50,=,78.50999999999999,nM,7.11,CHEMBL661700,In vitro inhibition of human Cytochrome P450 19A1,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1131917,Bioorg Med Chem Lett,1999,135646,UAPZRTARLLMWAH-UHFFFAOYSA-N,active
CHEMBL111888,,CCn1cc(C(c2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,IC50,=,51.78,nM,7.29,CHEMBL661700,In vitro inhibition of human Cytochrome P450 19A1,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1131917,Bioorg Med Chem Lett,1999,138013,LUWGVOJFHFMVCW-UHFFFAOYSA-N,active
CHEMBL112021,,Clc1ccccc1Cn1cc(Cn2ccnc2)c2ccccc21,IC50,=,53.975,nM,7.27,CHEMBL661700,In vitro inhibition of human Cytochrome P450 19A1,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1131917,Bioorg Med Chem Lett,1999,118017,DLQOBAQDLJOBKS-UHFFFAOYSA-N,active
CHEMBL112074,,CCn1ccc2cc(C(c3ccccc3)n3ccnc3)ccc21,IC50,=,205.06,nM,6.69,CHEMBL661700,In vitro inhibition of human Cytochrome P450 19A1,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1131917,Bioorg Med Chem Lett,1999,138016,WUILDCCEKAPXPV-UHFFFAOYSA-N,intermediate
CHEMBL112292,,C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,IC50,=,10798.79,nM,5.025,CHEMBL664249,Inhibition of Cytochrome P450 19A1 in Human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1129610,J Med Chem,1996,1148935,UUOZAEVZNHYAIZ-QLFDAEIZSA-N,inactive
CHEMBL112509,,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,IC50,=,20287.465,nM,4.890000000000001,CHEMBL664249,Inhibition of Cytochrome P450 19A1 in Human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1129610,J Med Chem,1996,1151440,LKHIZGLEJFAWDX-IHWZXDPASA-N,inactive
CHEMBL112532,,CCCCOc1ccc(-n2ccnc2)cc1,IC50,=,6.998,nM,8.15,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25670006,QJWFZZZHWWOBNM-UHFFFAOYSA-N,active
CHEMBL112908,,CC(C)(OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,IC50,=,19999.31,nM,4.7,CHEMBL664249,Inhibition of Cytochrome P450 19A1 in Human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1129610,J Med Chem,1996,1143733,NESWMMSOVUUTDH-UHFFFAOYSA-N,inactive
CHEMBL113082,,C#CC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,IC50,=,31.0,nM,7.51,CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1130177,J Med Chem,1997,281039,GFGIGWKDEBZVMT-XTORZRHISA-N,active
CHEMBL113082,,C#CC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,Ki,=,10.0,nM,8.0,CHEMBL660322,Binding affinity for human placental microsome Cytochrome P450 19A1 by nonlinear regression analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1130177,J Med Chem,1997,281040,GFGIGWKDEBZVMT-XTORZRHISA-N,active
CHEMBL113121,,C#CC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,IC50,=,176.0,nM,6.75,CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1130177,J Med Chem,1997,276093,GFGIGWKDEBZVMT-XVYLWALFSA-N,intermediate
CHEMBL113121,,C#CC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,Ki,=,37.0,nM,7.43,CHEMBL660322,Binding affinity for human placental microsome Cytochrome P450 19A1 by nonlinear regression analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1130177,J Med Chem,1997,276094,GFGIGWKDEBZVMT-XVYLWALFSA-N,active
CHEMBL113242,,O=C(OCc1ccncc1)C12CC3CC(CC(C3)C1)C2,IC50,=,579.7149999999999,nM,6.24,CHEMBL664249,Inhibition of Cytochrome P450 19A1 in Human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1129610,J Med Chem,1996,1164701,BUVUAMDJGFSXDF-UHFFFAOYSA-N,intermediate
CHEMBL113637,,CCn1cc(C(c2ccc(F)cc2)n2ccnc2)c2ccccc21,IC50,=,57.010000000000005,nM,7.24,CHEMBL661700,In vitro inhibition of human Cytochrome P450 19A1,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1131917,Bioorg Med Chem Lett,1999,116766,RHABPMUKMVYRLG-UHFFFAOYSA-N,active
CHEMBL113647,,O=C(OCc1cccnc1)C12CC3CC(CC(C3)C1)C2,IC50,=,7999.17,nM,5.1,CHEMBL664249,Inhibition of Cytochrome P450 19A1 in Human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1129610,J Med Chem,1996,1143668,NRWFQUHIGJOJDH-UHFFFAOYSA-N,inactive
CHEMBL113739,,C#CC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,IC50,=,187.5,nM,6.73,CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1130177,J Med Chem,1997,273661,ZDNIEANTSDNRKV-QYNFTHNESA-N,intermediate
CHEMBL113739,,C#CC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,Ki,=,65.8,nM,7.18,CHEMBL660322,Binding affinity for human placental microsome Cytochrome P450 19A1 by nonlinear regression analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1130177,J Med Chem,1997,273662,ZDNIEANTSDNRKV-QYNFTHNESA-N,active
CHEMBL114019,,C[C@@H](NC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,IC50,,,nM,,CHEMBL664250,Inhibition of Cytochrome P450 19A1 in Human placental microsomes; ND=not determined,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1129610,J Med Chem,1996,1143671,NUNHULGUBTYECL-QLFDAEIZSA-N,
CHEMBL114447,,O=C(NCc1ccncc1)C12CC3CC(CC(C3)C1)C2,IC50,=,1499.84,nM,5.82,CHEMBL664249,Inhibition of Cytochrome P450 19A1 in Human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1129610,J Med Chem,1996,1161706,GYWQBPYNAGLBSC-UHFFFAOYSA-N,inactive
CHEMBL115452,BROUSSOCHALCONE A,CC(C)=CCc1cc(C(=O)/C=C/c2ccc(O)c(O)c2)c(O)cc1O,IC50,>,40.0,ug.mL-1,,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1156356,J Nat Prod,2001,2201686,FEALTYYKRMRXTG-QPJJXVBHSA-N,
CHEMBL115899,,CCn1cc(Cn2ccnc2)c2ccccc21,IC50,=,3580.96,nM,5.45,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669391,KIIFZBAPVHIJQJ-UHFFFAOYSA-N,inactive
CHEMBL1162951,,COc1ccc(C2CC(=O)c3ccccc3O2)cc1CC=C(C)C,IC50,=,12100.0,nM,4.92,CHEMBL905158,Inhibition of human aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1143702,J Med Chem,2007,1885057,IBFVWVBLCAPMTE-UHFFFAOYSA-N,inactive
CHEMBL1165711,,COc1ccc2c(c1)OCC(c1ccccc1)C2=O,IC50,=,41000.0,nM,4.39,CHEMBL2014375,Inhibition of human recombinant aromatase expressed in baculovirus/insect cells using 7-methoxy-trifluoromethylcoumarin as substrate after 30 mins by fluorescence-based spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL2010679,Bioorg Med Chem,2012,10833636,JVMWFGYBGRWDEO-UHFFFAOYSA-N,inactive
CHEMBL116794,,c1ccc2c(Cn3ccnc3)c[nH]c2c1,IC50,=,8689.6,nM,5.06,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669390,FRADTKAUXQUOIJ-UHFFFAOYSA-N,inactive
CHEMBL117,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,IC50,=,750.14,nM,6.676,CHEMBL1105634,Inhibition of human placental microsome CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1157768,Bioorg Med Chem Lett,2010,3290702,RTIXKCRFFJGDFG-UHFFFAOYSA-N,intermediate
CHEMBL117,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,Ki,=,2600.0,nM,5.58,CHEMBL827396,Apparent Ki against human aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1138663,J Med Chem,2004,1475230,RTIXKCRFFJGDFG-UHFFFAOYSA-N,inactive
CHEMBL1170662,,COc1ccc(/C=C/c2ccc(N)cc2)c(OC)c1,IC50,=,760.0,nM,6.12,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360550,CPBHGSOSBBDXHN-ZZXKWVIFSA-N,intermediate
CHEMBL1170663,,COc1cc(/C=C/c2ccc(N)cc2)c(OC)c(OC)c1,IC50,=,2350.5150000000003,nM,5.63,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360563,SRZFJBWGNUYOJJ-QPJJXVBHSA-N,inactive
CHEMBL1170678,,COc1cc(/C=C(\Cn2ccnc2)c2ccc([N+](=O)[O-])cc2)cc(OC)c1,IC50,=,64.99,nM,7.19,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360591,YQTVYGYCYRUXSY-RQZCQDPDSA-N,active
CHEMBL1170893,,COc1cc(/C=C(\Cn2ccnc2)c2ccc(N)cc2)cc(OC)c1,IC50,=,37.995000000000005,nM,7.42,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360592,IZBHUQXSCSKNPL-RQZCQDPDSA-N,active
CHEMBL1171091,,Nc1ccc(/C=C/c2cc(N)cc(N)c2)cc1,IC50,=,8520.5,nM,5.07,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360582,QRFAISVLMWANDO-OWOJBTEDSA-N,inactive
CHEMBL1171628,,Nc1ccc(/C=C/c2cccc(N)c2)cc1,IC50,=,7470.0,nM,5.13,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360581,IXGDBTKLQUHIAX-SNAWJCMRSA-N,inactive
CHEMBL1171680,,COc1ccc(CCc2ccc(N)cc2)cc1OC,IC50,=,1234.435,nM,5.96,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360578,MEJNYOQOZUXCOG-UHFFFAOYSA-N,inactive
CHEMBL1171818,,COc1cc(CCc2ccc(N)cc2)cc(OC)c1,IC50,=,2779.49,nM,5.555,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360577,LIBKKCPPEBZEHD-UHFFFAOYSA-N,inactive
CHEMBL1171987,,Nc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,IC50,=,2830.0,nM,5.55,CHEMBL1177587,Inhibition of CYP19 in human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177736,J Med Chem,2010,3364961,MVDKLMQNQSJYHJ-UHFFFAOYSA-N,inactive
CHEMBL1171991,,CC(C)=C(c1ccncc1)c1ccc(-c2ccc(N)c(N)c2)cc1,IC50,=,49500.0,nM,4.3,CHEMBL1177587,Inhibition of CYP19 in human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177736,J Med Chem,2010,3364963,GHOBTHCFQZXIBK-UHFFFAOYSA-N,inactive
CHEMBL1172396,,Nc1ccc(CCc2cccc(N)c2)cc1,IC50,=,3210.0,nM,5.49,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360580,INOLZHNXGZQKJJ-UHFFFAOYSA-N,inactive
CHEMBL1172400,,CC(=O)Oc1cc(/C=C/c2ccc(N)cc2)cc(OC(C)=O)c1,IC50,=,2885.695,nM,5.54,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360585,QERWBDJMMUMFOT-ONEGZZNKSA-N,inactive
CHEMBL1172401,,CC(=O)Oc1cc(/C=C/c2ccc([N+](=O)[O-])cc2)cc(OC(C)=O)c1,IC50,,,,,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360586,OJCQUPWXGXNOBI-ONEGZZNKSA-N,
CHEMBL1172402,,Nc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,IC50,=,4702.775,nM,5.33,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360587,MDUTXYLPODCITG-OWOJBTEDSA-N,inactive
CHEMBL1172779,,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1O,IC50,=,2440.0,nM,5.61,CHEMBL1177587,Inhibition of CYP19 in human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177736,J Med Chem,2010,3364959,KOYRCBKCALKGKO-UHFFFAOYSA-N,inactive
CHEMBL1172842,,CC(C)=C(c1ccncc1)c1ccc(-c2ccc3cc(O)ccc3c2)cc1,IC50,=,48700.0,nM,4.31,CHEMBL1177587,Inhibition of CYP19 in human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177736,J Med Chem,2010,3364964,CNWICPKRBQBLMF-UHFFFAOYSA-N,inactive
CHEMBL1172847,,CC(C)=C(c1ccncc1)c1ccc(-c2ccc(O)c(O)c2)cc1,IC50,=,9500.0,nM,5.02,CHEMBL1177587,Inhibition of CYP19 in human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177736,J Med Chem,2010,3364960,STFAHYUUOLTNDD-UHFFFAOYSA-N,inactive
CHEMBL1172882,,Oc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,IC50,=,663.0,nM,6.18,CHEMBL1177587,Inhibition of CYP19 in human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177736,J Med Chem,2010,3364955,GFIBJCSJSOCGMM-UHFFFAOYSA-N,intermediate
CHEMBL1172907,,COc1cc(/C=C/c2cccc(N)c2)cc(OC)c1,IC50,,,,,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360571,FFHQJQDDPJRJQE-VOTSOKGWSA-N,
CHEMBL1172908,,COc1cc(/C=C/c2cccc(OC(C)=O)c2)cc(OC)c1,IC50,,,,,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360572,CPTHAPJFDQLLOS-BQYQJAHWSA-N,
CHEMBL1172937,,COc1ccc(/C=C/c2ccc(N)cc2)cc1OC,IC50,=,14510.0,nM,4.84,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360554,JZZHXIPQAWDZPC-ONEGZZNKSA-N,inactive
CHEMBL1172973,,COc1cc(/C=C/c2ccc(CN)cc2)cc(OC)c1,IC50,,,,,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360573,PVEQHPRKISCJHK-VMPITWQZSA-N,
CHEMBL1172974,,COc1cc(/C=C/c2ccc(Cl)cc2)cc(OC)c1,IC50,,,,,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360575,VPHHOTWBLKKBBT-ONEGZZNKSA-N,
CHEMBL1173001,,COc1ccc(/C=C/c2ccc(C#N)cc2)cc1OC,IC50,,,,,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360555,BPZBKFGUTLCZGV-ZZXKWVIFSA-N,
CHEMBL1173002,,COc1ccc(/C=C/c2ccc(OC(C)=O)cc2)cc1OC,IC50,,,,,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360556,KEHLWVZWMAQZKR-SNAWJCMRSA-N,
CHEMBL1173003,,COc1ccc(/C=C/c2ccc(F)cc2)cc1OC,IC50,,,,,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360557,VJNBTUQDGBFBIH-ONEGZZNKSA-N,
CHEMBL1173065,,COc1cc(/C=C/c2cccc(N)c2)cc(OC)c1OC,IC50,=,16420.0,nM,4.79,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360559,KHIQMXWOBUJQMV-BQYQJAHWSA-N,inactive
CHEMBL1173066,,COc1cc(/C=C/c2ccc(CN)cc2)cc(OC)c1OC,IC50,,,,,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360560,IHEROKRYAPXKPO-RMKNXTFCSA-N,
CHEMBL1173067,,COc1ccc(/C=C/c2ccc(N)cc2)c(OC)c1OC,IC50,=,3570.0,nM,5.45,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360562,YLCPSZLMRABQDV-QPJJXVBHSA-N,inactive
CHEMBL1173129,,Nc1cccc(/C=C/c2ccc3c(c2)OCO3)c1,IC50,=,21860.0,nM,4.66,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360564,QVUDKKAXURDPOG-SNAWJCMRSA-N,inactive
CHEMBL1173130,,Nc1ccc(/C=C/c2ccc3c(c2)OCO3)cc1,IC50,=,8490.9,nM,5.07,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360565,DDMGRJBNVVXAAX-OWOJBTEDSA-N,inactive
CHEMBL1173131,,O=[N+]([O-])c1ccc(/C=C/c2cccc([N+](=O)[O-])c2)cc1,IC50,=,8330.0,nM,5.08,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360566,WMOGPQFWQAXCTI-SNAWJCMRSA-N,inactive
