molecule_chembl_id,CDKGraph_41,CDKGraph_104,CDKGraph_189,CDKGraph_264,CDKGraph_303,CDKGraph_497,CDKGraph_806,CDKGraph_977,CDKGraph_1017
CHEMBL3753971,1,1,1,1,1,1,1,1,1
CHEMBL3753971,1,1,1,1,1,1,1,1,1
CHEMBL3753997,1,1,1,1,1,1,1,1,1
CHEMBL3753997,1,1,1,1,1,1,1,1,1
CHEMBL3754046,1,1,1,1,1,1,1,1,1
CHEMBL3754054,1,1,1,1,1,1,1,1,1
CHEMBL3754054,1,1,1,1,1,1,1,1,1
CHEMBL3754055,1,1,1,1,1,1,1,1,1
CHEMBL3754055,1,1,1,1,1,1,1,1,1
CHEMBL3754061,1,1,1,1,1,1,1,1,1
CHEMBL3754061,1,1,1,1,1,1,1,1,1
CHEMBL3754063,1,1,1,1,1,1,1,1,1
CHEMBL3754063,1,1,1,1,1,1,1,1,1
CHEMBL3754133,1,1,1,1,1,1,1,1,1
CHEMBL3754150,1,1,1,1,1,1,1,1,1
CHEMBL3754157,1,1,1,1,1,1,1,1,1
CHEMBL3754168,1,1,1,1,1,1,1,1,1
CHEMBL3754168,1,1,1,1,1,1,1,1,1
CHEMBL3754174,1,1,1,1,1,1,1,1,1
CHEMBL3754174,1,1,1,1,1,1,1,1,1
CHEMBL3754183,1,1,1,1,1,1,1,1,1
CHEMBL3754183,1,1,1,1,1,1,1,1,1
CHEMBL3754184,1,1,1,1,1,1,1,1,1
CHEMBL3754184,1,1,1,1,1,1,1,1,1
CHEMBL3754186,1,1,1,1,1,1,1,1,1
CHEMBL3754186,1,1,1,1,1,1,1,1,1
CHEMBL3754204,1,1,1,1,1,1,1,1,1
CHEMBL3754204,1,1,1,1,1,1,1,1,1
CHEMBL3754220,1,1,1,1,1,1,1,1,1
CHEMBL3754220,1,1,1,1,1,1,1,1,1
CHEMBL3754222,1,1,1,1,1,1,1,1,1
CHEMBL3754222,1,1,1,1,1,1,1,1,1
CHEMBL3754227,1,1,1,1,1,1,1,1,1
CHEMBL3754241,1,1,1,1,1,1,1,1,1
CHEMBL3754253,1,1,1,1,1,1,1,1,1
CHEMBL3754259,1,1,1,1,1,1,1,1,1
CHEMBL3754259,1,1,1,1,1,1,1,1,1
CHEMBL3754260,1,1,1,1,1,1,1,1,1
CHEMBL3754260,1,1,1,1,1,1,1,1,1
CHEMBL3754275,1,1,1,1,1,1,1,1,1
CHEMBL3754285,1,1,1,1,1,1,1,1,1
CHEMBL3754285,1,1,1,1,1,1,1,1,1
CHEMBL3754296,1,1,1,1,1,1,1,1,1
CHEMBL3754296,1,1,1,1,1,1,1,1,1
CHEMBL3754305,1,1,1,1,1,1,1,1,1
CHEMBL3754305,1,1,1,1,1,1,1,1,1
CHEMBL3754311,1,1,1,1,1,1,1,1,1
CHEMBL3754325,1,1,1,1,1,1,1,1,1
CHEMBL3754366,1,1,1,1,1,1,1,1,1
CHEMBL3754366,1,1,1,1,1,1,1,1,1
CHEMBL3754378,1,1,1,1,1,1,1,1,1
CHEMBL3754425,1,1,1,1,1,1,1,1,1
CHEMBL3754425,1,1,1,1,1,1,1,1,1
CHEMBL3754433,1,1,1,1,1,1,1,1,1
CHEMBL3754455,1,1,1,1,1,1,1,1,1
CHEMBL3754455,1,1,1,1,1,1,1,1,1
CHEMBL3754457,1,1,1,1,1,1,1,1,1
CHEMBL3754457,1,1,1,1,1,1,1,1,1
CHEMBL3754469,1,1,1,1,1,1,1,1,1
CHEMBL3754471,1,1,1,1,1,1,1,1,1
CHEMBL3754471,1,1,1,1,1,1,1,1,1
CHEMBL3754473,1,1,1,1,1,1,1,1,1
CHEMBL3754473,1,1,1,1,1,1,1,1,1
CHEMBL3754482,1,1,1,1,1,1,1,1,1
CHEMBL3754482,1,1,1,1,1,1,1,1,1
CHEMBL3754485,1,1,1,1,1,1,1,1,1
CHEMBL3754485,1,1,1,1,1,1,1,1,1
CHEMBL3754489,1,1,1,1,1,1,1,1,1
CHEMBL3754504,1,1,1,1,1,1,1,1,1
CHEMBL3754505,1,1,1,1,1,1,1,1,1
CHEMBL3754505,1,1,1,1,1,1,1,1,1
CHEMBL3754516,1,1,1,1,1,1,1,1,1
CHEMBL3754516,1,1,1,1,1,1,1,1,1
CHEMBL3754519,1,1,1,1,1,1,1,1,1
CHEMBL3754530,1,1,1,1,1,1,1,1,1
CHEMBL3754538,1,1,1,1,1,1,1,1,1
CHEMBL3754538,1,1,1,1,1,1,1,1,1
CHEMBL3754543,1,1,1,1,1,1,1,1,1
CHEMBL3754546,1,1,1,1,1,1,1,1,1
CHEMBL3754546,1,1,1,1,1,1,1,1,1
CHEMBL3754547,1,1,1,1,1,1,1,1,1
CHEMBL3754567,1,1,1,1,1,1,1,1,1
CHEMBL3754603,1,1,1,1,1,1,1,1,1
CHEMBL3754681,1,1,1,1,1,1,1,1,1
CHEMBL3754696,1,1,1,1,1,1,1,1,1
CHEMBL3754696,1,1,1,1,1,1,1,1,1
CHEMBL3754701,1,1,1,1,1,1,1,1,1
CHEMBL3754701,1,1,1,1,1,1,1,1,1
CHEMBL3754711,1,1,1,1,1,1,1,1,1
CHEMBL3754711,1,1,1,1,1,1,1,1,1
CHEMBL3754719,1,1,1,1,1,1,1,1,1
CHEMBL3754719,1,1,1,1,1,1,1,1,1
CHEMBL3754720,1,1,1,1,1,1,1,1,1
CHEMBL3754720,1,1,1,1,1,1,1,1,1
CHEMBL3754724,1,1,1,1,1,1,1,1,1
CHEMBL3754729,1,1,1,1,1,1,1,1,1
CHEMBL3754729,1,1,1,1,1,1,1,1,1
CHEMBL3754779,1,1,1,1,1,1,1,1,1
CHEMBL3754779,1,1,1,1,1,1,1,1,1
CHEMBL3754787,1,1,1,1,1,1,1,1,1
CHEMBL375497,0,0,0,1,1,0,0,0,0
CHEMBL376039,0,0,0,1,0,0,0,0,0
CHEMBL376303,0,1,0,1,0,0,0,1,1
CHEMBL376371,1,1,1,1,1,1,1,1,1
CHEMBL376473,0,1,1,1,0,0,0,1,1
CHEMBL376649,0,1,0,1,0,0,0,1,1
CHEMBL376786,0,0,0,1,1,0,0,0,0
CHEMBL377576,0,0,0,0,1,1,1,0,0
CHEMBL377626,0,0,0,1,1,0,0,0,0
CHEMBL377766,0,0,0,1,1,0,0,0,0
CHEMBL377770,0,0,0,0,1,0,0,0,0
CHEMBL379019,0,0,0,1,1,1,1,0,0
CHEMBL3793091,0,0,0,1,0,0,0,0,0
CHEMBL3793530,0,0,0,1,1,0,0,0,0
CHEMBL3793576,0,0,0,1,1,0,0,0,0
CHEMBL3794417,0,0,0,1,0,0,0,0,0
CHEMBL3794430,0,0,0,1,0,0,0,0,0
CHEMBL3798461,1,1,1,1,1,1,1,1,1
CHEMBL3799189,0,0,0,1,0,0,0,0,0
CHEMBL3799363,1,1,1,1,1,1,1,1,1
CHEMBL3800417,1,1,1,1,1,1,1,1,1
CHEMBL3804849,0,0,0,1,1,0,0,1,1
CHEMBL3804993,0,1,0,1,1,0,0,1,1
CHEMBL3805008,0,1,0,1,1,0,0,1,1
CHEMBL3805021,0,1,0,1,1,0,0,1,1
CHEMBL3805048,0,0,0,1,1,0,0,1,1
CHEMBL3805149,0,0,0,1,1,0,0,1,1
CHEMBL3805173,0,0,0,1,1,0,0,1,1
CHEMBL3805211,0,0,0,1,1,0,0,1,1
CHEMBL3805310,0,0,0,1,1,0,0,1,1
CHEMBL3805388,0,1,0,1,1,0,0,1,1
CHEMBL3805481,0,0,0,1,1,0,0,1,1
CHEMBL3805539,0,0,0,1,1,0,0,1,1
CHEMBL3805657,0,0,0,1,1,0,0,1,1
CHEMBL3805678,0,1,0,1,1,0,0,1,1
CHEMBL3805733,0,0,0,1,1,0,0,1,1
CHEMBL3805814,0,0,0,1,1,0,0,1,1
CHEMBL3805820,0,1,0,1,1,0,0,1,1
CHEMBL3805839,0,1,0,1,1,0,0,1,1
CHEMBL3805851,0,0,0,1,1,1,0,1,1
CHEMBL3806046,0,0,0,1,1,0,0,1,1
CHEMBL3806075,0,0,0,1,1,0,0,1,1
CHEMBL3806151,0,1,0,1,1,1,0,1,1
CHEMBL3806159,0,0,0,1,1,0,0,1,1
CHEMBL3806185,0,1,0,1,1,0,0,1,1
CHEMBL3806282,0,1,0,1,1,0,0,1,1
CHEMBL3806301,0,0,0,1,1,0,0,1,1
CHEMBL381014,0,0,0,1,0,0,0,0,0
CHEMBL381194,0,0,0,1,0,0,0,0,0
CHEMBL3818279,0,0,0,1,1,0,0,0,0
CHEMBL3818338,1,1,1,1,1,1,1,1,1
CHEMBL3818343,0,1,0,1,1,0,0,1,0
CHEMBL3818442,1,1,1,1,1,1,1,1,1
CHEMBL3818720,0,0,0,1,0,0,0,0,0
CHEMBL3818720,0,0,0,1,0,0,0,0,0
CHEMBL3818725,1,1,1,1,1,1,1,1,1
CHEMBL3818728,1,1,1,1,1,1,1,1,1
CHEMBL381883,0,1,0,0,0,0,0,1,0
CHEMBL3819184,1,1,1,1,1,1,1,1,1
CHEMBL3819549,1,1,1,1,1,1,1,1,1
CHEMBL382482,0,1,0,1,0,0,0,1,1
CHEMBL382500,0,0,0,1,1,1,1,0,0
CHEMBL382679,0,0,0,1,1,1,1,0,0
CHEMBL3827037,0,0,0,1,1,1,0,0,0
CHEMBL382902,0,0,0,1,1,1,1,0,0
CHEMBL383145,0,0,0,1,1,1,1,0,0
CHEMBL383806,0,0,0,1,1,1,1,0,0
CHEMBL383807,0,0,0,1,1,1,1,0,0
CHEMBL38439,0,1,1,1,0,0,0,1,1
CHEMBL38472,0,0,1,1,0,0,0,1,1
CHEMBL38472,0,0,1,1,0,0,0,1,1
CHEMBL38510,0,0,1,1,0,0,0,1,1
CHEMBL38550,0,1,1,1,0,0,0,1,1
CHEMBL386630,1,1,1,1,1,1,1,1,1
CHEMBL387386,0,1,0,0,0,0,0,1,0
CHEMBL387518,0,0,0,1,1,1,1,0,0
CHEMBL387892,0,0,0,0,1,0,0,0,0
CHEMBL388093,0,0,0,1,1,0,0,0,0
CHEMBL388187,0,0,1,1,1,0,0,1,1
CHEMBL388291,0,0,0,1,1,0,0,0,0
CHEMBL388374,0,0,0,1,0,0,0,0,0
CHEMBL388375,0,0,0,1,0,0,0,0,0
CHEMBL388506,0,0,0,1,1,0,0,0,0
CHEMBL388507,0,0,0,1,1,0,0,0,0
CHEMBL388515,0,0,1,1,1,0,0,1,1
CHEMBL388604,0,0,0,1,1,0,0,0,0
CHEMBL38877,0,1,1,1,0,0,0,1,1
CHEMBL388930,0,0,0,1,1,0,0,0,0
CHEMBL388959,0,0,0,1,0,0,0,0,0
CHEMBL3891718,1,1,1,1,1,1,1,1,1
CHEMBL3893614,0,0,0,1,1,1,1,0,0
CHEMBL389433,0,0,0,1,1,1,0,0,0
CHEMBL3894912,1,1,1,1,1,0,1,1,1
CHEMBL389924,0,0,0,1,0,0,0,0,0
CHEMBL389925,0,0,0,1,0,0,0,0,0
CHEMBL390077,0,1,0,1,1,0,0,1,0
CHEMBL390078,0,0,0,1,1,0,0,0,0
CHEMBL390079,0,0,0,1,1,0,0,0,0
CHEMBL390152,0,0,0,0,1,0,0,0,0
CHEMBL390364,0,0,0,1,0,0,0,0,0
CHEMBL390496,0,1,0,1,1,0,0,1,0
CHEMBL390569,0,0,0,1,1,0,0,0,0
CHEMBL3905734,0,0,0,1,0,0,0,0,0
CHEMBL390717,0,1,0,1,1,0,0,1,0
CHEMBL390731,0,0,0,1,0,0,0,0,0
CHEMBL3913908,1,1,1,1,1,0,1,1,1
CHEMBL3914106,0,1,0,1,0,0,0,1,1
CHEMBL39152,0,0,1,1,0,0,0,1,1
CHEMBL3916057,0,0,0,1,0,0,0,0,0
CHEMBL3919759,0,0,0,1,1,1,1,0,0
CHEMBL3922888,1,1,1,1,1,0,1,1,1
CHEMBL3923127,0,1,0,1,1,1,1,1,1
CHEMBL3924170,0,1,0,1,0,0,0,1,1
CHEMBL3924257,0,0,0,1,1,1,1,0,0
CHEMBL39248,1,1,1,1,1,1,1,1,1
CHEMBL39248,1,1,1,1,1,1,1,1,1
CHEMBL3925065,0,0,0,1,0,0,0,0,0
CHEMBL3926174,0,1,0,1,0,0,0,1,1
CHEMBL39275,0,1,1,1,0,0,0,1,1
CHEMBL3931836,1,1,1,1,1,0,1,1,1
CHEMBL3938615,1,1,1,1,1,0,1,1,1
CHEMBL39403,0,0,0,1,1,1,1,0,0
CHEMBL3941042,0,1,0,1,0,0,0,1,1
CHEMBL39423,0,0,0,1,1,1,1,0,0
CHEMBL3942918,0,0,0,1,0,0,0,0,0
CHEMBL39434,1,1,1,1,1,1,1,1,1
CHEMBL39434,1,1,1,1,1,1,1,1,1
CHEMBL3944017,0,0,0,1,0,0,0,0,0
CHEMBL3948254,0,0,0,1,0,0,0,0,0
CHEMBL3948337,0,0,0,1,1,1,1,0,0
CHEMBL394855,0,0,0,1,0,0,0,0,0
CHEMBL39513,0,1,1,1,0,0,0,1,1
CHEMBL3951973,0,0,0,1,1,1,1,0,0
CHEMBL3952032,1,1,1,1,1,0,1,1,1
CHEMBL3959541,0,1,0,1,1,1,0,1,1
CHEMBL3960724,1,1,1,1,1,0,1,1,1
CHEMBL3961033,0,0,0,1,0,0,0,0,0
CHEMBL3961452,0,0,0,1,0,0,0,0,0
CHEMBL3964421,1,1,1,1,1,0,1,1,1
CHEMBL39661,0,1,1,1,0,0,0,1,1
CHEMBL39661,0,1,1,1,0,0,0,1,1
CHEMBL3968178,1,1,1,1,1,0,1,1,1
CHEMBL397728,0,0,0,1,1,0,0,0,0
CHEMBL3977491,0,0,0,1,0,0,0,0,0
CHEMBL39781,0,1,1,1,0,0,0,1,1
CHEMBL39782,0,1,1,1,0,0,0,1,1
CHEMBL3980889,1,1,1,1,1,0,1,1,1
CHEMBL3983734,1,1,1,1,1,0,1,1,1
CHEMBL39840,0,1,1,1,0,0,0,1,1
CHEMBL3984531,0,0,0,1,0,0,0,0,0
CHEMBL399910,0,0,0,1,0,0,0,0,0
CHEMBL40125,0,0,1,1,0,0,0,1,1
CHEMBL402970,0,0,0,1,0,0,0,0,0
CHEMBL404225,0,0,0,1,0,0,0,0,0
CHEMBL40432,1,1,1,1,1,1,1,1,1
CHEMBL40432,1,1,1,1,1,1,1,1,1
CHEMBL404981,0,0,0,0,0,0,0,0,0
CHEMBL405881,0,1,0,0,0,0,0,1,1
CHEMBL4060208,0,1,0,0,1,0,0,1,1
CHEMBL4063099,0,0,0,1,1,0,1,0,0
CHEMBL4067000,0,1,0,1,1,1,1,1,1
CHEMBL4068601,0,1,0,0,0,0,0,1,1
CHEMBL4070331,0,0,0,1,0,0,0,0,0
CHEMBL407092,0,0,0,0,0,0,0,0,0
CHEMBL4071689,0,1,0,1,1,1,1,1,1
CHEMBL4074186,0,0,0,1,1,1,1,0,0
CHEMBL4077246,0,1,1,1,1,0,0,1,1
CHEMBL4077259,0,1,0,0,0,0,0,1,1
CHEMBL4078790,0,0,0,1,1,0,1,0,0
CHEMBL407953,0,0,0,0,0,0,0,0,0
CHEMBL4080256,0,1,0,1,1,1,1,1,1
CHEMBL4080420,0,0,0,1,1,1,1,1,1
CHEMBL4080965,0,0,0,0,0,0,0,0,0
CHEMBL4087613,0,0,0,1,1,0,0,0,0
CHEMBL4091260,0,0,0,1,0,0,0,0,0
CHEMBL409271,0,1,0,1,0,0,0,1,1
CHEMBL409448,0,0,0,0,0,0,0,0,0
CHEMBL4095313,0,0,0,1,1,0,1,0,0
CHEMBL4098297,0,1,0,1,1,1,1,1,1
CHEMBL4098604,0,1,0,0,0,0,0,1,1
CHEMBL4098990,0,0,0,0,0,0,0,0,0
CHEMBL4099909,0,0,0,0,0,0,0,0,0
CHEMBL4100188,0,0,0,1,1,0,1,0,0
CHEMBL4103066,0,0,0,1,1,0,1,0,0
CHEMBL41033,1,1,1,1,1,1,1,1,1
CHEMBL41033,1,1,1,1,1,1,1,1,1
CHEMBL410525,0,1,1,1,0,0,0,1,1
CHEMBL4105495,0,0,0,1,1,0,0,0,0
CHEMBL41066,0,0,1,1,0,0,0,1,1
CHEMBL411316,1,1,1,1,1,1,1,1,1
CHEMBL4126284,0,0,0,0,0,0,0,1,1
CHEMBL4126996,0,0,0,1,0,0,1,1,1
CHEMBL4128368,0,1,0,1,0,0,0,1,1
CHEMBL4129721,0,0,0,0,0,0,0,0,0
CHEMBL413344,0,0,0,1,0,0,0,0,0
CHEMBL41429,0,0,0,1,1,1,1,0,0
CHEMBL41517,1,1,1,1,1,1,1,1,1
CHEMBL41517,1,1,1,1,1,1,1,1,1
CHEMBL415725,0,0,0,1,0,0,0,0,0
CHEMBL415753,0,0,0,1,1,0,0,0,0
CHEMBL4159101,0,0,0,1,1,1,1,1,1
CHEMBL4159159,0,0,0,1,1,1,1,0,0
CHEMBL4159184,0,0,0,1,1,1,1,1,1
CHEMBL415952,0,0,0,1,1,0,0,0,0
CHEMBL4159524,0,0,0,1,1,1,1,1,1
CHEMBL4159550,1,1,1,1,1,1,1,1,1
CHEMBL4160335,0,0,0,1,1,1,1,0,0
CHEMBL4160591,0,0,0,1,1,1,1,1,1
CHEMBL4161492,0,0,0,1,1,1,1,0,0
CHEMBL4161789,0,0,0,1,1,1,1,0,0
CHEMBL4161859,0,0,0,1,1,1,1,1,1
CHEMBL4162163,0,0,0,1,1,1,1,1,1
CHEMBL4162549,0,0,0,1,1,1,1,0,0
CHEMBL4162572,0,0,0,1,1,1,1,1,1
CHEMBL416282,1,1,1,1,1,1,1,1,1
CHEMBL4162907,0,0,0,1,1,1,1,1,1
CHEMBL4162931,0,0,0,1,1,1,1,0,0
CHEMBL4163649,0,0,0,1,1,1,1,1,1
CHEMBL4163704,0,0,0,1,1,1,1,0,0
CHEMBL4163983,0,0,0,1,1,1,1,1,1
CHEMBL4164126,0,0,0,1,1,1,1,0,0
CHEMBL4165064,0,0,0,1,1,1,1,1,1
CHEMBL4165988,0,0,0,1,1,1,1,0,0
CHEMBL4166016,0,0,0,1,1,1,1,1,1
CHEMBL416616,0,0,0,1,1,1,1,0,0
CHEMBL4166364,0,1,0,1,1,1,1,1,1
CHEMBL4166769,1,1,1,1,1,1,1,1,1
CHEMBL4167098,0,0,0,1,1,1,1,1,1
CHEMBL4167430,0,0,0,1,1,1,1,1,1
CHEMBL4167569,0,0,0,1,1,1,1,0,0
CHEMBL4167841,0,0,0,1,1,1,1,1,1
CHEMBL4168266,1,1,1,1,1,1,1,1,1
CHEMBL4169419,0,0,0,1,1,1,1,0,0
CHEMBL4169756,0,0,0,1,1,1,1,1,1
CHEMBL4169784,0,0,0,1,1,1,1,1,1
CHEMBL4169808,0,0,0,1,1,1,1,0,0
CHEMBL4170175,0,0,0,1,1,1,1,1,1
CHEMBL4170393,0,0,0,1,1,1,1,1,1
CHEMBL4170504,0,0,0,1,1,1,1,1,1
CHEMBL4170868,0,0,0,1,1,1,1,0,0
CHEMBL4170941,0,0,0,1,1,1,1,0,0
CHEMBL4171198,0,0,0,1,1,1,1,1,1
CHEMBL4171996,0,0,0,1,1,1,1,0,0
CHEMBL4172433,0,0,0,1,1,1,1,0,0
CHEMBL4172837,0,0,0,1,1,1,1,1,1
CHEMBL4172955,0,0,0,1,1,1,1,1,1
CHEMBL4173231,0,0,0,1,1,1,1,0,0
CHEMBL4173619,0,0,0,1,1,1,1,1,1
CHEMBL4173941,0,0,0,1,1,1,1,1,1
CHEMBL4174326,0,0,0,1,1,1,1,1,1
CHEMBL4174373,0,0,0,1,1,1,1,0,0
CHEMBL4174637,0,0,0,1,1,1,1,1,1
CHEMBL4174670,1,1,1,1,1,1,1,1,1
CHEMBL4175438,0,0,0,1,1,1,1,0,0
CHEMBL4175698,0,0,0,1,1,1,1,1,1
CHEMBL41761,0,0,0,1,1,1,1,0,0
CHEMBL4176600,0,0,0,1,1,1,1,0,0
CHEMBL4176982,0,0,0,1,1,1,1,1,1
CHEMBL419131,0,0,0,1,0,0,0,0,0
CHEMBL419619,0,0,0,1,0,0,1,0,0
CHEMBL4204862,0,0,0,0,1,1,1,0,0
CHEMBL4206988,0,0,0,0,0,0,0,0,0
CHEMBL4207348,0,1,0,1,1,1,1,1,1
CHEMBL4207850,0,0,0,0,1,1,1,0,0
CHEMBL4207995,0,1,0,1,1,1,1,1,1
CHEMBL4209034,0,0,0,0,1,1,1,0,0
CHEMBL421018,1,1,1,1,1,1,1,1,1
CHEMBL4210489,0,0,0,1,1,1,1,0,0
CHEMBL4211193,0,1,0,1,1,1,1,1,1
CHEMBL421149,0,0,0,1,1,0,0,0,0
CHEMBL4212612,0,1,0,1,1,1,1,1,1
CHEMBL4212655,0,0,0,1,1,1,1,0,0
CHEMBL4212918,0,1,0,1,1,1,1,1,1
CHEMBL4214618,0,1,0,1,1,1,1,1,1
CHEMBL421491,1,1,1,1,1,1,1,1,1
CHEMBL421491,1,1,1,1,1,1,1,1,1
CHEMBL4216885,0,0,0,1,1,1,1,0,0
CHEMBL421829,0,0,0,1,1,0,0,0,0
CHEMBL422093,0,0,0,1,0,0,0,0,0
CHEMBL4224728,0,0,0,1,1,0,1,0,0
CHEMBL4224875,0,0,0,0,1,0,1,0,0
CHEMBL4224993,0,0,0,0,1,0,1,0,0
CHEMBL4225257,0,0,0,0,1,0,1,0,0
CHEMBL4225521,0,0,0,0,1,0,1,0,0
CHEMBL4225998,0,0,0,0,1,1,1,0,0
CHEMBL422610,1,1,1,1,1,1,1,1,1
CHEMBL4227126,0,0,0,0,1,0,1,0,0
CHEMBL4227385,0,0,0,1,1,0,1,0,0
CHEMBL4227458,0,0,0,0,1,0,1,0,0
CHEMBL4227725,0,0,0,0,1,0,1,0,0
CHEMBL4227979,0,0,0,0,1,0,1,0,0
CHEMBL4228031,0,0,0,1,1,1,1,0,0
CHEMBL4228236,0,0,0,1,1,0,1,0,0
CHEMBL4228244,0,0,0,0,1,1,1,0,0
CHEMBL4228303,0,0,0,0,1,0,1,0,0
CHEMBL4228495,0,0,0,1,1,0,1,0,0
CHEMBL422858,0,0,0,0,1,0,1,0,0
CHEMBL4228753,0,0,0,0,1,0,1,0,0
CHEMBL4228819,0,0,0,0,1,1,1,0,0
CHEMBL4229012,0,0,0,1,1,0,1,0,0
CHEMBL4229074,0,0,0,1,1,0,1,0,0
CHEMBL4229272,0,0,0,0,1,0,1,0,0
CHEMBL423096,1,1,1,1,1,1,1,1,1
CHEMBL423613,0,0,0,1,1,1,0,0,0
CHEMBL423772,0,1,1,1,0,0,0,1,1
CHEMBL424162,1,1,1,1,1,1,1,1,1
CHEMBL424185,1,1,1,1,1,1,1,1,1
CHEMBL424203,0,0,0,1,0,0,0,0,0
CHEMBL424414,0,0,0,1,0,0,0,0,0
CHEMBL424556,0,0,0,1,0,0,0,0,0
CHEMBL424960,0,0,0,1,1,1,1,0,0
CHEMBL425054,0,0,0,0,0,0,0,0,0
CHEMBL425194,1,1,1,1,1,1,1,1,1
CHEMBL425323,0,0,0,1,1,1,1,0,0
CHEMBL425670,0,0,0,1,0,0,0,0,0
CHEMBL426541,0,1,0,0,0,0,0,1,0
CHEMBL427247,0,0,0,1,1,0,0,0,0
CHEMBL428780,0,0,0,0,1,0,0,0,0
CHEMBL4288256,0,1,0,1,1,0,0,1,1
CHEMBL4289930,0,1,1,1,1,0,0,1,1
CHEMBL4291002,0,0,0,0,1,0,0,0,0
CHEMBL429788,1,1,1,1,1,1,1,1,1
CHEMBL430879,0,1,0,1,1,0,0,1,0
CHEMBL431843,0,1,1,0,0,0,0,1,1
CHEMBL431859,0,0,0,1,1,1,1,0,0
CHEMBL432751,1,1,1,1,1,1,1,1,1
CHEMBL433728,0,0,0,1,1,0,1,0,0
CHEMBL433737,0,0,0,0,1,0,0,0,0
CHEMBL436369,0,0,0,1,1,0,0,0,0
CHEMBL436515,0,1,0,1,0,0,0,1,1
CHEMBL437497,0,1,0,0,1,0,0,1,0
CHEMBL437731,0,0,0,1,1,0,0,0,0
CHEMBL438549,0,0,0,1,1,0,1,0,0
CHEMBL438802,0,0,0,0,0,0,0,0,0
CHEMBL439241,0,0,0,1,0,0,0,0,0
CHEMBL439950,1,1,1,1,1,1,1,1,1
CHEMBL439950,1,1,1,1,1,1,1,1,1
CHEMBL44,0,0,0,1,0,0,0,0,0
CHEMBL440691,1,1,1,1,1,1,1,1,1
CHEMBL440691,1,1,1,1,1,1,1,1,1
CHEMBL440832,1,1,1,1,1,1,1,1,1
CHEMBL440832,1,1,1,1,1,1,1,1,1
CHEMBL440930,0,0,0,1,0,0,1,0,0
CHEMBL441260,0,0,0,1,1,1,1,0,0
CHEMBL441367,0,0,0,0,1,0,0,0,0
CHEMBL441404,0,0,1,1,0,0,0,1,1
CHEMBL442262,0,0,0,1,1,1,1,0,0
CHEMBL442373,0,0,0,1,1,0,0,0,0
CHEMBL442542,1,1,1,1,1,1,1,1,1
CHEMBL442542,1,1,1,1,1,1,1,1,1
CHEMBL442813,0,0,0,0,1,1,1,1,1
CHEMBL443066,0,1,0,1,0,0,0,1,1
CHEMBL443530,1,1,1,1,1,1,1,1,1
CHEMBL4436270,0,1,0,1,0,0,0,1,1
CHEMBL4436270,0,1,0,1,0,0,0,1,1
CHEMBL4437198,0,0,0,0,1,0,0,0,0
CHEMBL4437348,0,0,0,0,1,0,0,0,0
CHEMBL4439561,0,0,0,0,0,0,0,1,1
CHEMBL4439561,0,0,0,0,0,0,0,1,1
CHEMBL4439573,0,1,0,1,1,1,1,1,1
CHEMBL444068,1,1,1,1,1,1,1,1,1
CHEMBL4441579,0,0,0,0,1,0,0,0,0
CHEMBL4444996,0,0,0,0,0,0,0,1,1
CHEMBL4444996,0,0,0,0,0,0,0,1,1
CHEMBL4446561,0,1,0,0,0,0,0,1,1
CHEMBL4446561,0,1,0,0,0,0,0,1,1
CHEMBL4448018,0,0,0,0,0,0,0,1,1
CHEMBL4448018,0,0,0,0,0,0,0,1,1
CHEMBL444844,0,0,1,1,0,0,0,1,1
CHEMBL4449929,0,0,0,0,0,0,0,1,1
CHEMBL4449929,0,0,0,0,0,0,0,1,1
CHEMBL4450923,0,0,0,0,1,0,0,0,0
CHEMBL4451577,0,1,0,1,0,0,0,1,1
CHEMBL4451962,1,1,1,1,1,1,1,1,1
CHEMBL4453517,0,0,0,0,1,0,0,0,0
CHEMBL445362,1,1,1,1,1,1,1,1,1
CHEMBL4453737,0,0,0,0,1,0,1,0,0
CHEMBL4454152,0,0,0,0,1,0,0,0,0
CHEMBL4454530,0,0,0,0,1,0,0,0,0
CHEMBL4454575,1,1,1,1,1,1,1,1,1
CHEMBL4460718,0,0,0,0,0,0,0,1,1
CHEMBL4460718,0,0,0,0,0,0,0,1,1
CHEMBL446083,0,0,0,1,0,0,0,0,0
CHEMBL4460869,1,1,1,1,1,1,1,1,1
CHEMBL4462178,0,0,0,0,0,0,0,1,1
CHEMBL4462178,0,0,0,0,0,0,0,1,1
CHEMBL4464506,0,1,0,1,1,1,1,1,1
CHEMBL4465348,0,1,0,1,1,0,0,1,0
CHEMBL4465694,0,0,0,1,0,0,0,0,0
CHEMBL446706,0,0,0,1,1,1,1,0,0
CHEMBL4468397,0,0,0,0,1,0,0,0,0
CHEMBL4468497,1,1,1,1,1,1,1,1,1
CHEMBL4468933,0,0,0,0,1,0,0,0,0
CHEMBL4474808,0,0,0,1,0,0,0,0,0
CHEMBL448463,0,0,0,1,1,0,0,0,0
CHEMBL449065,0,0,0,1,0,0,0,0,0
CHEMBL45,0,0,0,1,1,1,1,0,0
CHEMBL450666,0,0,0,1,0,0,0,0,0
CHEMBL45068,0,0,0,1,0,0,0,0,0
CHEMBL451168,0,0,0,1,0,0,0,0,0
CHEMBL451201,0,0,0,1,1,0,0,0,0
CHEMBL4514474,0,0,0,1,1,0,0,1,1
