molecule_chembl_id,SubFPC_0,SubFPC_1,SubFPC_2,SubFPC_3,SubFPC_4,SubFPC_11,SubFPC_13,SubFPC_17,SubFPC_22,SubFPC_48,SubFPC_84,SubFPC_87,SubFPC_132,SubFPC_134,SubFPC_136,SubFPC_168,SubFPC_170,SubFPC_171,SubFPC_176,SubFPC_178,SubFPC_179,SubFPC_180,SubFPC_181,SubFPC_183,SubFPC_210,SubFPC_213,SubFPC_273,SubFPC_274,SubFPC_278,SubFPC_286,SubFPC_287,SubFPC_288,SubFPC_289,SubFPC_294,SubFPC_295,SubFPC_296,SubFPC_297,SubFPC_299,SubFPC_300,SubFPC_301,SubFPC_302,SubFPC_304,SubFPC_306
CHEMBL5284663,3,9,3,2,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,5,0,0,0,3,1,4,1,3,11
CHEMBL5284734,2,8,4,2,2,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,1,3,0,0,0,2,1,4,2,1,18
CHEMBL5284738,2,10,4,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,2,0,0,0,2,1,4,1,2,16
CHEMBL5284742,1,5,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,2,0,0,0,1,0,1,0,1,18
CHEMBL5284759,3,9,4,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,2,1,2,1,2,10
CHEMBL5284760,1,1,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,2,0,0,17,2,0,4,0,0,0,8,0,0,0,0,1,7,0,0,17
CHEMBL5284841,2,7,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,11,2,7,2,0,0,0,5,0,0,0,2,1,2,0,2,17
CHEMBL5284912,3,11,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,0,2,1,6,2,1,12
CHEMBL5284938,2,7,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,1,2,0,0,0,2,1,3,2,1,18
CHEMBL5285274,2,8,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,0,0,2,0,0,0,2,1,4,2,1,18
CHEMBL5285355,1,5,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,4,0,0,0,1,0,1,0,1,12
CHEMBL5285390,1,5,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,18
CHEMBL5285403,3,7,4,2,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,1,1,0,1,1,10
CHEMBL5285526,3,8,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,9
CHEMBL5285636,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,2,0,0,17,2,0,4,0,0,0,8,0,0,0,0,1,5,0,0,17
CHEMBL5285644,2,8,4,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,4,0,0,0,0,0,4,1,0,18
CHEMBL5285647,3,10,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,0,2,1,5,2,1,12
CHEMBL5285796,1,8,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,2,1,0,1,2,9
CHEMBL5285807,2,7,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,11,2,7,4,0,0,0,6,2,1,1,2,1,3,0,2,18
CHEMBL5285813,2,9,4,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,2,0,0,0,2,1,4,1,2,17
CHEMBL5285831,3,11,4,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,2,1,4,1,2,10
CHEMBL5285898,2,4,3,2,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,0,1,1,2,0,0,0,2,0,1,2,1,19
CHEMBL5285921,1,6,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,0,2,1,1,2,1,11
CHEMBL5285990,3,8,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,0,0,0,2,1,2,2,1,11
CHEMBL5286151,2,5,4,2,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,2,7,2,0,1,1,3,0,0,0,3,1,1,2,1,20
CHEMBL5286286,2,8,3,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,2,0,3,0,2,10
CHEMBL5286289,2,5,4,2,2,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,1,3,0,0,0,2,1,1,2,1,18
CHEMBL5286458,1,6,3,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,11,2,5,2,0,0,0,6,0,0,0,1,0,3,0,1,15
CHEMBL5286506,3,8,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,0,0,0,0,5,0,0,0,1,0,2,0,1,18
CHEMBL5286569,2,5,4,2,2,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,2,7,2,0,1,1,5,0,0,0,3,1,2,2,1,20
CHEMBL5286772,3,9,3,2,2,0,0,0,0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,5,0,0,0,3,1,6,2,2,13
CHEMBL5286833,1,6,3,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,0,2,1,1,1,2,11
CHEMBL5286866,3,5,4,2,2,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,0,1,1,0,2,0,12
CHEMBL5286895,2,7,4,2,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,2,1,1,1,2,10
CHEMBL5286964,3,9,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,9
CHEMBL5287003,2,7,3,2,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,5,0,0,0,3,1,3,1,2,11
CHEMBL5287052,3,10,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,0,9
CHEMBL5287070,3,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,7,0,0,0,0,3,0,0,0,1,0,2,0,1,24
CHEMBL5287129,3,6,3,2,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6,2,1,1,4,1,3,1,3,12
CHEMBL5287331,3,8,5,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,0,0,0,0,7,0,0,0,3,0,3,0,4,18
CHEMBL5287457,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,21,2,1,0,0,0,0,7,0,0,0,0,0,5,0,0,20
CHEMBL5287473,3,12,3,2,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,5,0,0,0,3,1,7,1,3,11
CHEMBL5287480,1,8,3,2,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,1,1,1,1,1,9
CHEMBL5287546,2,12,4,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,2,0,0,0,2,1,6,1,2,16
CHEMBL5287563,2,9,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,1,2,0,0,0,2,1,5,2,1,18
CHEMBL5287750,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,1,1,4,0,0,0,0,0,5,0,0,20
CHEMBL5287766,2,10,4,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,2,0,0,0,2,1,4,1,2,16
CHEMBL5287841,1,8,4,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,2,1,0,1,2,9
CHEMBL5287894,3,6,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,6,1,8,5,0,0,0,5,0,0,0,2,1,2,1,2,19
CHEMBL5288111,2,9,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,1,0,3,0,1,9
CHEMBL5288187,3,7,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,0,0,0,2,1,1,2,1,11
CHEMBL5288188,1,8,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,2,1,1,1,2,10
CHEMBL5288289,1,9,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,0,1,0,1,9
CHEMBL5288360,3,8,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,7,0,0,0,0,5,0,0,0,1,0,3,0,1,24
CHEMBL5288418,1,8,3,2,1,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,1,1,1,1,1,9
CHEMBL5288430,3,6,3,2,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,6,0,0,0,3,1,1,1,3,13
CHEMBL5288485,3,8,3,2,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,5,0,0,0,3,1,3,1,3,11
CHEMBL5288513,1,9,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,0,1,0,1,9
CHEMBL5288515,2,10,3,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,0,0,2,0,0,0,2,0,5,1,2,17
CHEMBL5288626,2,7,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,4,0,0,0,1,0,4,0,1,12
CHEMBL5288646,1,8,3,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,2,1,1,1,2,10
CHEMBL5288725,2,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,7,0,0,0,0,4,0,0,0,2,0,2,0,3,23
CHEMBL5288828,3,7,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,0,2,1,2,2,1,12
CHEMBL5288833,1,8,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,2,1,1,1,2,9
CHEMBL5288881,3,9,4,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,2,1,2,1,2,10
CHEMBL5289056,1,6,3,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,12,1,5,2,0,0,0,7,0,0,0,3,0,3,0,1,18
CHEMBL5289192,3,6,3,2,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,6,0,0,0,4,0,2,2,3,12
CHEMBL5289206,3,11,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,0,2,1,6,2,1,12
CHEMBL5289229,2,7,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,2,1,0,1,1,10
CHEMBL5289279,2,5,3,2,2,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,1,4,0,0,0,2,1,2,2,1,18
CHEMBL5289394,2,8,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,1,10
CHEMBL5289535,3,10,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,0,0,0,2,1,4,2,1,11
CHEMBL5289592,2,9,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,1,2,0,0,0,2,1,5,2,1,18
CHEMBL5289628,2,8,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,0,0,0,0,6,0,0,0,1,0,2,0,1,17
CHEMBL5289646,2,5,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,4,0,0,0,2,1,1,2,1,12
CHEMBL5289821,2,7,3,2,1,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,2,1,0,1,2,10
CHEMBL5289932,2,6,3,2,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,0,0,0,2,1,0,2,1,11
CHEMBL5290103,2,6,3,2,2,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,0,1,1,0,1,1,11
CHEMBL5290133,3,12,3,2,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,5,0,0,0,3,1,7,1,3,11
CHEMBL5290211,3,10,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,2,0,1,9
CHEMBL5290320,3,9,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,2,1,4,1,2,10
CHEMBL5290344,2,7,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,1,2,0,0,0,2,1,3,2,1,18
CHEMBL5290446,3,9,3,2,2,0,0,0,0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,5,0,0,0,3,1,6,2,2,13
CHEMBL5290511,3,9,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,9
CHEMBL5290564,2,9,3,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,0,0,2,0,0,0,2,0,4,1,2,17
CHEMBL5290646,2,5,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,1,2,0,0,0,2,1,1,2,1,18
CHEMBL5290731,2,7,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,5,2,5,0,0,0,0,7,0,0,0,1,1,1,0,0,14
CHEMBL5290751,2,8,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,1,2,0,0,0,2,1,4,2,1,18
CHEMBL5290784,2,8,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,5,9
CHEMBL5290788,2,7,3,2,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,0,0,0,3,0,0,2,3,10
CHEMBL5290853,3,13,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,5,0,1,9
CHEMBL5290876,1,8,3,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,1,0,1,0,0,9
CHEMBL5290922,1,5,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,4,0,0,0,0,0,1,0,0,12
CHEMBL5290960,2,7,3,2,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,0,0,3,0,0,0,2,1,2,1,2,17
CHEMBL5291085,2,9,3,2,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,1,1,2,0,0,0,2,0,6,2,1,19
CHEMBL5291132,3,7,3,2,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,5,0,0,0,3,1,2,1,3,11
CHEMBL5291168,3,6,3,2,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6,2,1,1,4,1,3,1,3,12
CHEMBL5291192,2,6,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,1,1,2,0,0,0,2,1,2,2,1,18
CHEMBL5291212,2,11,4,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,2,0,0,0,2,1,5,1,2,16
CHEMBL5291258,1,6,4,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,0,2,1,0,1,2,11
CHEMBL5291270,2,8,4,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,2,0,0,0,2,1,2,1,2,16
CHEMBL5291323,2,8,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,2,0,0,0,2,9
CHEMBL5291406,3,9,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,2,1,4,1,2,10
CHEMBL5291408,2,7,3,2,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,5,0,0,0,3,0,3,2,2,11
CHEMBL5291483,2,8,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,0,0,0,0,6,0,0,0,2,0,2,0,3,17
CHEMBL5291490,2,8,4,2,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,6,0,0,0,0,0,5,1,0,18
CHEMBL53068,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,11,3,1,2,0,0,0,7,0,0,0,0,1,2,0,0,11
CHEMBL53290,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,11,3,1,2,0,0,0,7,0,0,0,0,1,4,0,0,11
CHEMBL53343,2,1,0,0,0,0,0,2,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,6,0,0,0,1,1,2,0,1,14
CHEMBL53644,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,2,1,0,0,0,0,5,0,0,0,0,1,3,0,0,11
CHEMBL5393912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,4,0,0,20,4,1,0,0,0,0,6,0,0,0,0,1,4,0,0,18
CHEMBL5393946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,4,0,0,20,4,1,0,0,0,0,6,0,0,0,0,1,4,0,0,18
CHEMBL5394007,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,1,23,3,0,4,0,0,0,9,0,0,0,2,0,8,0,1,30
CHEMBL5394067,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,20,3,1,0,0,0,0,8,0,0,0,0,1,5,0,0,20
CHEMBL5394126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,1,4,0,0,15,4,1,2,0,0,0,8,0,0,0,0,2,2,0,0,12
CHEMBL5394223,1,4,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0,0,0,3,0,4,0,0,10
CHEMBL5394232,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,1,0,2,2,4,0,0,0,1,1,3,0,0,16
CHEMBL5394424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,3,0,0,20,3,1,0,0,0,0,9,0,0,0,0,1,4,0,0,20
CHEMBL5394486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,6,0,0,0,0,1,3,0,0,15
CHEMBL5394546,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,3,0,1,23,4,0,4,0,0,0,11,0,0,0,2,0,6,0,1,27
CHEMBL5394566,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,17,2,0,0,0,0,0,4,0,0,0,1,0,5,0,0,17
CHEMBL5394706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,20,3,1,0,0,0,0,8,0,0,0,0,1,4,0,0,19
CHEMBL5394720,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,11,2,0,0,0,0,0,4,0,0,0,0,1,5,0,0,9
CHEMBL5394799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,1,1,17,3,0,4,2,0,0,11,0,0,0,3,0,9,0,0,19
CHEMBL5394879,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,1,17,3,0,4,0,0,0,9,0,0,0,2,0,6,0,1,23
CHEMBL5395012,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,17,2,0,0,0,0,0,4,0,0,0,1,0,5,0,0,17
CHEMBL5395040,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,0,3,2,2,2,5,0,0,0,1,1,4,0,0,17
CHEMBL5395094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,20,3,1,0,0,0,0,8,0,0,0,0,1,4,0,0,19
CHEMBL5395326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,8,0,0,0,3,0,6,0,0,17
CHEMBL5395333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,14,3,1,0,0,0,0,7,0,0,0,0,1,2,0,0,12
CHEMBL5395351,1,5,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,6,0,0,0,2,0,6,0,2,10
CHEMBL5395602,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,3,0,0,20,3,1,0,2,0,0,9,0,0,0,0,1,5,0,0,20
CHEMBL5395683,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,1,0,2,2,4,0,0,0,1,1,5,0,0,16
CHEMBL5395694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,8,0,0,0,3,0,7,0,0,18
CHEMBL5395753,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,7,0,0,0,3,1,6,0,0,17
CHEMBL5396048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,15,2,1,0,0,0,0,5,0,0,0,0,1,2,0,0,14
CHEMBL5396276,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,1,0,2,2,4,0,0,0,1,1,7,0,0,16
CHEMBL5396371,1,3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,6,0,0,0,2,0,4,0,2,10
CHEMBL5396408,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,17,2,0,0,0,0,0,4,0,0,0,1,0,6,0,0,17
CHEMBL5396464,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,8,0,0,0,0,0,5,0,0,16
CHEMBL5396706,1,6,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,4,0,0,0,2,0,6,0,0,9
CHEMBL5396802,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,18,1,0,4,0,0,0,9,0,0,0,2,0,8,0,1,26
